Character,Hex,Type,Name,Braille
𒋖,122D6,letter,shIR/shIRBUR/BUR,⠩⠊⠗⠌⠩⠊⠗⠃⠥⠗⠌⠃⠥⠗
𒋗,122D7,letter,GA2,⠛⠁⠆
𒋘,122D8,letter,shU,⠩⠥
𒋙,122D9,letter,shU/shU,⠩⠥⠌⠩⠥
𒋚,122DA,letter,shU2,⠩⠥⠆
𒋛,122DB,letter,shUBUR,⠩⠥⠃⠥⠗
𒋜,122DC,letter,MA,⠍⠁
𒋝,122DD,letter,SU4,⠎⠥⠲
𒋞,122DE,letter,SIG,⠎⠊⠛
𒋟,122DF,letter,MURGU,⠍⠥⠗⠛⠥
𒋠,122E0,letter,SIG4/SIG4shU2,⠎⠊⠛⠲⠌⠎⠊⠛⠲⠩⠥⠆
𒋡,122E1,letter,SIG2,⠎⠊⠛⠆
𒋢,122E2,letter,SILA3,⠎⠊⠇⠁⠒
𒋣,122E3,letter,KUsh,⠅⠥⠩
𒋤,122E4,letter,SU/SU,⠎⠥⠌⠎⠥
𒋥,122E5,letter,BUgunu,⠃⠥⠛⠥⠝⠥
𒋦,122E6,letter,SUD2,⠎⠥⠙⠆
𒋧,122E7,letter,SUHUR,⠎⠥⠓⠥⠗
𒋨,122E8,letter,shUM2,⠩⠥⠍⠆
𒋩,122E9,letter,SUMAsh,⠎⠥⠍⠁⠩
𒋪,122EA,letter,SUR,⠎⠥⠗
𒋫,122EB,letter,SUR9,⠎⠥⠗⠔
𒋬,122EC,letter,TA,⠞⠁
𒋓,122D3,letter,shINIG,⠩⠊⠝⠊⠛
𒋑,122D1,letter,shIMxMUG,⠩⠊⠍⠭⠍⠥⠛
𒌦,12326,letter,UMUMxPA,⠥⠍⠥⠍⠭⠏⠁
𒋐,122D0,letter,shIMxLUL,⠩⠊⠍⠭⠇⠥⠇
𒊷,122B7,letter,BIR6,⠃⠊⠗⠖
𒊸,122B8,letter,SAG9,⠎⠁⠛⠔
𒊹,122B9,letter,shAB6,⠩⠁⠃⠖
𒊺,122BA,letter,TI2,⠞⠊⠆
𒊻,122BB,letter,shE,⠩⠑
𒊼,122BC,letter,shEHU,⠩⠑⠓⠥
𒊽,122BD,letter,shE/shEGAD/GADGAR/GAR,⠩⠑⠌⠩⠑⠛⠁⠙⠌⠛⠁⠙⠛⠜⠌⠛⠜
𒊾,122BE,letter,shE/shETAB/TABGAR/GAR,⠩⠑⠌⠩⠑⠞⠁⠃⠌⠞⠁⠃⠛⠜⠌⠛⠜
𒊿,122BF,letter,shEG9,⠩⠑⠛⠔
𒋀,122C0,letter,SUxA,⠎⠥⠭⠁
𒋁,122C1,letter,URI3,⠥⠗⠊⠒
𒋂,122C2,letter,shEsh2,⠩⠑⠩⠆
𒋃,122C3,letter,shEshLAM,⠩⠑⠩⠇⠁⠍
𒋄,122C4,letter,LAG,⠇⠁⠛
𒋅,122C5,letter,UMBISAG2,⠥⠍⠃⠊⠎⠁⠛⠆
𒋆,122C6,letter,shIDxIM,⠩⠊⠙⠭⠊⠍
𒋇,122C7,letter,shIM,⠩⠊⠍
𒋈,122C8,letter,shIMxA,⠩⠊⠍⠭⠁
𒋉,122C9,letter,shIMxBAL,⠩⠊⠍⠭⠃⠁⠇
𒋊,122CA,letter,shIMxBULUG,⠩⠊⠍⠭⠃⠥⠇⠥⠛
𒋋,122CB,letter,shIMxDIN,⠩⠊⠍⠭⠙⠊⠝
𒋌,122CC,letter,shIMxGAR,⠩⠊⠍⠭⠛⠜
𒋍,122CD,letter,shIMxIGI,⠩⠊⠍⠭⠊⠛⠊
𒋎,122CE,letter,shIMxIGIgunu,⠩⠊⠍⠭⠊⠛⠊⠛⠥⠝⠥
𒋏,122CF,letter,shIMxKUshU2,⠩⠊⠍⠭⠅⠥⠩⠥⠆
𒋭,122ED,letter,TA,⠞⠁
𒋮,122EE,letter,LAL3,⠇⠁⠇⠒
𒋯,122EF,letter,TAxMI,⠞⠁⠭⠍⠊
𒋰,122F0,letter,TAgunu,⠞⠁⠛⠥⠝⠥
𒌍,1230D,letter,UL,⠥⠇
𒌎,1230E,letter,Esh,⠑⠩
𒌏,1230F,letter,U/UPA/PAGAR/GAR,⠥⠌⠥⠏⠁⠌⠏⠁⠛⠜⠌⠛⠜
𒌐,12310,letter,U/USUR/SUR,⠥⠌⠥⠎⠥⠗⠌⠎⠥⠗
𒌑,12311,letter,MAshGI,⠍⠁⠩⠛⠊
𒌒,12312,letter,U2,⠥⠆
𒌓,12313,letter,AR2,⠜⠆
𒌔,12314,letter,BABBAR,⠃⠁⠃⠃⠜
𒌕,12315,letter,UH2,⠥⠓⠆
𒌖,12316,letter,UDxBAD,⠥⠙⠭⠃⠁⠙
𒌗,12317,letter,ITIMA2,⠊⠞⠊⠍⠁⠆
𒌘,12318,letter,DU16,⠙⠥⠂⠖
𒌙,12319,letter,UDxU+U+Ugunu,⠥⠙⠭⠥⠬⠥⠬⠥⠛⠥⠝⠥
𒌚,1231A,letter,UDgunu,⠥⠙⠛⠥⠝⠥
𒌛,1231B,letter,ITI,⠊⠞⠊
𒌜,1231C,letter,UDsheshigxBAD,⠥⠙⠩⠑⠩⠊⠛⠭⠃⠁⠙
𒌝,1231D,letter,UDUG,⠥⠙⠥⠛
𒌞,1231E,letter,UM,⠥⠍
𒌟,1231F,letter,UMxLAGAB,⠥⠍⠭⠇⠁⠛⠁⠃
𒌠,12320,letter,UMxME+DA,⠥⠍⠭⠍⠑⠬⠙⠁
𒌡,12321,letter,UMxshA3,⠥⠍⠭⠩⠁⠒
𒌢,12322,letter,UMxU,⠥⠍⠭⠥
𒌣,12323,letter,UMBIN,⠥⠍⠃⠊⠝
𒌤,12324,letter,DU19,⠙⠥⠂⠔
𒌥,12325,letter,DE2,⠙⠑⠆
𒌌,1230C,letter,BUR3,⠃⠥⠗⠒
𒌋,1230B,letter,TUR/TURZA/ZA,⠞⠥⠗⠌⠞⠥⠗⠵⠁⠌⠵⠁
𒌊,1230A,letter,DU13,⠙⠥⠂⠒
𒋼,122FC,letter,TAR,⠞⠜
𒋱,122F1,letter,TAB,⠞⠁⠃
𒋲,122F2,letter,TAB/TABNI/NIDIsh/DIsh,⠞⠁⠃⠌⠞⠁⠃⠝⠊⠌⠝⠊⠙⠊⠩⠌⠙⠊⠩
𒋳,122F3,letter,TABSquared,⠞⠁⠃⠎⠟⠥⠜⠑⠙
𒋴,122F4,letter,TAG,⠞⠁⠛
𒋵,122F5,letter,TAGxBI,⠞⠁⠛⠭⠃⠊
𒋶,122F6,letter,TAGxGUD,⠞⠁⠛⠭⠛⠥⠙
𒋷,122F7,letter,TAGxshE,⠞⠁⠛⠭⠩⠑
𒋸,122F8,letter,TAGxshU,⠞⠁⠛⠭⠩⠥
𒋹,122F9,letter,TAGxTUG2,⠞⠁⠛⠭⠞⠥⠛⠆
𒋺,122FA,letter,TAGxUD,⠞⠁⠛⠭⠥⠙
𒋻,122FB,letter,KID2,⠅⠊⠙⠆
𒋽,122FD,letter,GAL5,⠛⠁⠇⠢
𒌉,12309,letter,DU4,⠙⠥⠲
𒋾,122FE,letter,URU5,⠥⠗⠥⠢
𒋿,122FF,letter,DI,⠙⠊
𒌀,12300,letter,TItenu,⠞⠊⠞⠑⠝⠥
𒌁,12301,letter,TIL,⠞⠊⠇
𒌂,12302,letter,TIR,⠞⠊⠗
𒌃,12303,letter,TIRxTAK4,⠞⠊⠗⠭⠞⠁⠅⠲
𒌄,12304,letter,NINNI5,⠝⠊⠝⠝⠊⠢
𒌅,12305,letter,TIR/TIRGAD/GADGAR/GAR,⠞⠊⠗⠌⠞⠊⠗⠛⠁⠙⠌⠛⠁⠙⠛⠜⠌⠛⠜
𒌆,12306,letter,DU2,⠙⠥⠆
𒌇,12307,letter,NAM2,⠝⠁⠍⠆
𒌈,12308,letter,DU12,⠙⠥⠂⠆
𒇎,121CE,letter,LAGABxIM+LU,⠇⠁⠛⠁⠃⠭⠊⠍⠬⠇⠥
𒇍,121CD,letter,LAGABxIM+HA,⠇⠁⠛⠁⠃⠭⠊⠍⠬⠓⠁
𒇌,121CC,letter,LAGABxIM,⠇⠁⠛⠁⠃⠭⠊⠍
𒂑,12091,letter,E2xSAL,⠑⠆⠭⠎⠁⠇
𒂓,12093,letter,E2xU,⠑⠆⠭⠥
𒂔,12094,letter,EDEN,⠑⠙⠑⠝
𒂕,12095,letter,EGIR,⠑⠛⠊⠗
𒂖,12096,letter,SIKIL,⠎⠊⠅⠊⠇
𒂗,12097,letter,EN,⠑⠝
𒂘,12098,letter,BURU14,⠃⠥⠗⠥⠂⠲
𒂙,12099,letter,ENxGAN2tenu,⠑⠝⠭⠛⠁⠝⠆⠞⠑⠝⠥
𒂚,1209A,letter,ENxME,⠑⠝⠭⠍⠑
𒂛,1209B,letter,ENcrossingEN,⠑⠝⠉⠗⠕⠎⠎⠊⠝⠛⠑⠝
𒂜,1209C,letter,ENopposingEN,⠑⠝⠕⠏⠏⠕⠎⠊⠝⠛⠑⠝
𒂝,1209D,letter,ENsquared,⠑⠝⠎⠟⠥⠜⠑⠙
𒂞,1209E,letter,EREN,⠑⠗⠑⠝
𒂟,1209F,letter,ERIM,⠑⠗⠊⠍
𒂠,120A0,letter,shE3,⠩⠑⠒
𒂡,120A1,letter,IZIN,⠊⠵⠊⠝
𒂢,120A2,letter,EZENxA,⠑⠵⠑⠝⠭⠁
𒂣,120A3,letter,SIL7,⠎⠊⠇⠶
𒂤,120A4,letter,ASILAL4,⠁⠎⠊⠇⠁⠇⠲
𒂥,120A5,letter,EZENxAN,⠑⠵⠑⠝⠭⠁⠝
𒂦,120A6,letter,UG5,⠥⠛⠢
𒂧,120A7,letter,EZENxDUN3gunu,⠑⠵⠑⠝⠭⠙⠥⠝⠒⠛⠥⠝⠥
𒂨,120A8,letter,EZENxDUN3gunugunu,⠑⠵⠑⠝⠭⠙⠥⠝⠒⠛⠥⠝⠥⠛⠥⠝⠥
𒂩,120A9,letter,EZENxHA,⠑⠵⠑⠝⠭⠓⠁
𒂪,120AA,letter,EZENxHAgunu,⠑⠵⠑⠝⠭⠓⠁⠛⠥⠝⠥
𒂫,120AB,letter,EZENxIGIgunu,⠑⠵⠑⠝⠭⠊⠛⠊⠛⠥⠝⠥
𒂒,12092,letter,E2xshE,⠑⠆⠭⠩⠑
𒂐,12090,letter,E2xMI,⠑⠆⠭⠍⠊
𒁴,12074,letter,DIM,⠙⠊⠍
𒂏,1208F,letter,E2xGAR,⠑⠆⠭⠛⠜
𒁶,12076,letter,DEM2,⠙⠑⠍⠆
𒁷,12077,letter,DAN5,⠙⠁⠝⠢
𒁸,12078,letter,DINKASKALUgunuDIsh,⠙⠊⠝⠅⠁⠎⠅⠁⠇⠥⠛⠥⠝⠥⠙⠊⠩
𒁹,12079,letter,NIGIDA,⠝⠊⠛⠊⠙⠁
𒁺,1207A,letter,du,⠙⠥
𒁻,1207B,letter,RE7,⠗⠑⠶
𒁼,1207C,letter,GIR6,⠛⠊⠗⠖
𒁽,1207D,letter,GIR5,⠛⠊⠗⠢
𒁾,1207E,letter,KIshIB3,⠅⠊⠩⠊⠃⠒
𒁿,1207F,letter,DUBxEsh2,⠙⠥⠃⠭⠑⠩⠆
𒂀,12080,letter,DUB2,⠙⠥⠃⠆
𒂁,12081,letter,BIxA,⠃⠊⠭⠁
𒂂,12082,letter,DUGUD,⠙⠥⠛⠥⠙
𒂃,12083,letter,DUH,⠙⠥⠓
𒂄,12084,letter,shUL,⠩⠥⠇
𒂅,12085,letter,DU5,⠙⠥⠢
𒂆,12086,letter,DUN3gunu,⠙⠥⠝⠒⠛⠥⠝⠥
𒂇,12087,letter,MIR,⠍⠊⠗
𒂈,12088,letter,DUL4,⠙⠥⠇⠲
𒂉,12089,letter,DURU2,⠙⠥⠗⠥⠆
𒂊,1208A,letter,E,⠑
𒂋,1208B,letter,ExPAP,⠑⠭⠏⠁⠏
𒂌,1208C,letter,E/ENUN/NUN,⠑⠌⠑⠝⠥⠝⠌⠝⠥⠝
𒂍,1208D,letter,E2,⠑⠆
𒂎,1208E,letter,E2xA+HA+DA,⠑⠆⠭⠁⠬⠓⠁⠬⠙⠁
𒂬,120AC,letter,EZENxKASKAL,⠑⠵⠑⠝⠭⠅⠁⠎⠅⠁⠇
𒂭,120AD,letter,EZENxKASKALsquared,⠑⠵⠑⠝⠭⠅⠁⠎⠅⠁⠇⠎⠟⠥⠜⠑⠙
𒂮,120AE,letter,EZENxKU3,⠑⠵⠑⠝⠭⠅⠥⠒
𒂯,120AF,letter,EZENxLA,⠑⠵⠑⠝⠭⠇⠁
𒃌,120CC,letter,GALGA,⠛⠁⠇⠛⠁
𒃍,120CD,letter,GA2xGI,⠛⠁⠆⠭⠛⠊
𒃎,120CE,letter,GA2xGI4,⠛⠁⠆⠭⠛⠊⠲
𒃏,120CF,letter,GA2xGI4+A,⠛⠁⠆⠭⠛⠊⠲⠬⠁
𒃐,120D0,letter,GA2xGIR2+SU,⠛⠁⠆⠭⠛⠊⠗⠆⠬⠎⠥
𒃑,120D1,letter,GA2xHA+LU+Esh2,⠛⠁⠆⠭⠓⠁⠬⠇⠥⠬⠑⠩⠆
𒃒,120D2,letter,GA2xHAL,⠛⠁⠆⠭⠓⠁⠇
𒃓,120D3,letter,GA2xHAL+LA,⠛⠁⠆⠭⠓⠁⠇⠬⠇⠁
𒃔,120D4,letter,GA2xHI+LI,⠛⠁⠆⠭⠓⠊⠬⠇⠊
𒃕,120D5,letter,GA2xHUB2,⠛⠁⠆⠭⠓⠥⠃⠆
𒃖,120D6,letter,GA2xIGIgunu,⠛⠁⠆⠭⠊⠛⠊⠛⠥⠝⠥
𒃗,120D7,letter,GA2xIsh+HU+Ash,⠛⠁⠆⠭⠊⠩⠬⠓⠥⠬⠁⠩
𒃘,120D8,letter,GA2xKAK,⠛⠁⠆⠭⠅⠁⠅
𒃙,120D9,letter,GA2xKASKAL,⠛⠁⠆⠭⠅⠁⠎⠅⠁⠇
𒃚,120DA,letter,GA2xKID,⠛⠁⠆⠭⠅⠊⠙
𒃛,120DB,letter,GA2xKID+LAL,⠛⠁⠆⠭⠅⠊⠙⠬⠇⠁⠇
𒃜,120DC,letter,GA2xKU3+AN,⠛⠁⠆⠭⠅⠥⠒⠬⠁⠝
𒃝,120DD,letter,GA2xLA,⠛⠁⠆⠭⠇⠁
𒃞,120DE,letter,MEN,⠍⠑⠝
𒃟,120DF,letter,ITIMA,⠊⠞⠊⠍⠁
𒃠,120E0,letter,GANUN,⠛⠁⠝⠥⠝
𒃡,120E1,letter,UR3,⠥⠗⠒
𒃢,120E2,letter,GAZI,⠛⠁⠵⠊
𒃣,120E3,letter,ARHUsh,⠜⠓⠥⠩
𒃤,120E4,letter,GA2xSAR,⠛⠁⠆⠭⠎⠜
𒃋,120CB,letter,GA2xGAN2tenu,⠛⠁⠆⠭⠛⠁⠝⠆⠞⠑⠝⠥
𒃊,120CA,letter,GA2xBURU14,⠛⠁⠆⠭⠃⠥⠗⠥⠂⠲
𒃉,120C9,letter,GA2xEN,⠛⠁⠆⠭⠑⠝
𒂻,120BB,letter,GA2xAB2tenu+TAB,⠛⠁⠆⠭⠁⠃⠆⠞⠑⠝⠥⠬⠞⠁⠃
𒂰,120B0,letter,EZENxLALxLAL,⠑⠵⠑⠝⠭⠇⠁⠇⠭⠇⠁⠇
𒂱,120B1,letter,EZENxLI,⠑⠵⠑⠝⠭⠇⠊
𒂲,120B2,letter,EZENxLU,⠑⠵⠑⠝⠭⠇⠥
𒂳,120B3,letter,EZENxU2,⠑⠵⠑⠝⠭⠥⠆
𒂴,120B4,letter,EZENxUD,⠑⠵⠑⠝⠭⠥⠙
𒂵,120B5,letter,GA,⠛⠁
𒂶,120B6,letter,GAgunu,⠛⠁⠛⠥⠝⠥
𒂷,120B7,letter,GA2,⠛⠁⠆
𒂸,120B8,letter,GA2xA+DA+HA,⠛⠁⠆⠭⠁⠬⠙⠁⠬⠓⠁
𒂹,120B9,letter,GA2xA+HA,⠛⠁⠆⠭⠁⠬⠓⠁
𒂺,120BA,letter,GA2xA+IGI,⠛⠁⠆⠭⠁⠬⠊⠛⠊
𒂼,120BC,letter,AMA,⠁⠍⠁
𒃈,120C8,letter,GA2xEL+LA,⠛⠁⠆⠭⠑⠇⠬⠇⠁
𒂽,120BD,letter,GA2xAsh,⠛⠁⠆⠭⠁⠩
𒂾,120BE,letter,GA2xAsh2+GAL,⠛⠁⠆⠭⠁⠩⠆⠬⠛⠁⠇
𒂿,120BF,letter,GA2xBAD,⠛⠁⠆⠭⠃⠁⠙
𒃀,120C0,letter,GA2xBAR+RA,⠛⠁⠆⠭⠃⠜⠬⠗⠁
𒃁,120C1,letter,GA2xBUR,⠛⠁⠆⠭⠃⠥⠗
𒃂,120C2,letter,GA2xBUR+RA,⠛⠁⠆⠭⠃⠥⠗⠬⠗⠁
𒃃,120C3,letter,GA2xDA,⠛⠁⠆⠭⠙⠁
𒃄,120C4,letter,GA2xDI,⠛⠁⠆⠭⠙⠊
𒃅,120C5,letter,GA2xDIMxshE,⠛⠁⠆⠭⠙⠊⠍⠭⠩⠑
𒃆,120C6,letter,GA2xDUB,⠛⠁⠆⠭⠙⠥⠃
𒃇,120C7,letter,GA2xEL,⠛⠁⠆⠭⠑⠇
𒁵,12075,letter,MUN,⠍⠥⠝
𒁳,12073,letter,DAB,⠙⠁⠃
𒃦,120E6,letter,GA2xshE+TUR,⠛⠁⠆⠭⠩⠑⠬⠞⠥⠗
𒀝,1201D,letter,AG,⠁⠛
𒀟,1201F,letter,AKxshITA+GIsh,⠁⠅⠭⠩⠊⠞⠁⠬⠛⠊⠩
𒀠,12020,letter,AL,⠁⠇
𒀡,12021,letter,ALxAL,⠁⠇⠭⠁⠇
𒀢,12022,letter,ALxDIM2,⠁⠇⠭⠙⠊⠍⠆
𒀣,12023,letter,ALxGIsh,⠁⠇⠭⠛⠊⠩
𒀤,12024,letter,ALxHA,⠁⠇⠭⠓⠁
𒀥,12025,letter,ALxKAD3,⠁⠇⠭⠅⠁⠙⠒
𒀦,12026,letter,ALxKI,⠁⠇⠭⠅⠊
𒀧,12027,letter,IL,⠊⠇
𒀨,12028,letter,ALxUsh,⠁⠇⠭⠥⠩
𒀩,12029,letter,ALAN,⠁⠇⠁⠝
𒀫,1202B,letter,ZUR,⠵⠥⠗
𒀬,1202C,letter,SISKUR,⠎⠊⠎⠅⠥⠗
𒀭,1202D,letter,AN,⠁⠝
𒀮,1202E,letter,AN/AN,⠁⠝⠌⠁⠝
𒀯,1202F,letter,MUL,⠍⠥⠇
𒀰,12030,letter,AN+NAGAopposingAN+NAGA,⠁⠝⠬⠝⠁⠛⠁⠕⠏⠏⠕⠎⠊⠝⠛⠁⠝⠬⠝⠁⠛⠁
𒀱,12031,letter,DNAGA,⠙⠝⠁⠛⠁
𒀲,12032,letter,donkey,⠙⠕⠝⠅⠑⠽
𒀳,12033,letter,ABSIN,⠁⠃⠎⠊⠝
𒀴,12034,letter,ARAD,⠜⠁⠙
𒀵,12035,letter,ARADxKUR,⠜⠁⠙⠭⠅⠥⠗
𒀶,12036,letter,NIG2,⠝⠊⠛⠆
𒀷,12037,letter,ASAL2,⠁⠎⠁⠇⠆
𒀸,12038,letter,DILI,⠙⠊⠇⠊
𒀞,1201E,letter,ME3,⠍⠑⠒
𒀜,1201C,letter,ADDA,⠁⠙⠙⠁
𒁲,12072,letter,DE,⠙⠑
𒀛,1201B,letter,AB2xTAK4,⠁⠃⠆⠭⠞⠁⠅⠲
𒀂,12002,letter,AGAM,⠁⠛⠁⠍
𒀃,12003,letter,AxGAN2tenu,⠁⠭⠛⠁⠝⠆⠞⠑⠝⠥
𒀄,12004,letter,ZAH3,⠵⠁⠓⠒
𒀅,12005,letter,IR,⠊⠗
𒀆,12006,letter,AxLAGARgunu,⠁⠭⠇⠁⠛⠜⠛⠥⠝⠥
𒀇,12007,letter,AxMUsh,⠁⠭⠍⠥⠩
𒀈,12008,letter,AxSAG,⠁⠭⠎⠁⠛
𒀉,12009,letter,ED,⠑⠙
𒀊,1200A,letter,ABBA,⠁⠃⠃⠁
𒀋,1200B,letter,ABxAsh2,⠁⠃⠭⠁⠩⠆
𒀌,1200C,letter,ABxDUN3gunu,⠁⠃⠭⠙⠥⠝⠒⠛⠥⠝⠥
𒀍,1200D,letter,IRIGAL,⠊⠗⠊⠛⠁⠇
𒀎,1200E,letter,ABxGAN2tenu,⠁⠃⠭⠛⠁⠝⠆⠞⠑⠝⠥
𒀏,1200F,letter,NINA,⠝⠊⠝⠁
𒀐,12010,letter,ABxIGIgunu,⠁⠃⠭⠊⠛⠊⠛⠥⠝⠥
𒀑,12011,letter,ABxIMIN,⠁⠃⠭⠊⠍⠊⠝
𒀒,12012,letter,ABxLAGAB,⠁⠃⠭⠇⠁⠛⠁⠃
𒀓,12013,letter,ABxshEsh,⠁⠃⠭⠩⠑⠩
𒀔,12014,letter,UNUG,⠥⠝⠥⠛
𒀕,12015,letter,ABgunu,⠁⠃⠛⠥⠝⠥
𒀖,12016,letter,LID,⠇⠊⠙
𒀗,12017,letter,LILIZ,⠇⠊⠇⠊⠵
𒀘,12018,letter,KIR6,⠅⠊⠗⠖
𒀙,12019,letter,AB2xME+EN,⠁⠃⠆⠭⠍⠑⠬⠑⠝
𒀚,1201A,letter,LIBIsh,⠇⠊⠃⠊⠩
𒀹,12039,letter,DIshtenu,⠙⠊⠩⠞⠑⠝⠥
𒀺,1203A,letter,AshKABAtenu,⠁⠩⠅⠁⠃⠁⠞⠑⠝⠥
𒀻,1203B,letter,AshTUG2/TUG2,⠁⠩⠞⠥⠛⠆⠌⠞⠥⠛⠆
𒀼,1203C,letter,Esh16,⠑⠩⠂⠖
𒁙,12059,letter,DAGKISIM5xBALAG,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠃⠁⠇⠁⠛
𒁚,1205A,letter,DAGKISIM5xBI,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠃⠊
𒁛,1205B,letter,UBUR,⠥⠃⠥⠗
𒁜,1205C,letter,DAGKISIM5xGA+MAsh,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠛⠁⠬⠍⠁⠩
𒁝,1205D,letter,DAGKISIM5xGI,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠛⠊
𒁞,1205E,letter,KIshI8,⠅⠊⠩⠊⠦
𒁟,1205F,letter,UTUL5,⠥⠞⠥⠇⠢
𒁠,12060,letter,DAGKISIM5xHA,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠓⠁
𒁡,12061,letter,UBUR3,⠥⠃⠥⠗⠒
𒁢,12062,letter,UBUR4,⠥⠃⠥⠗⠲
𒁣,12063,letter,DAGKISIM5xKAK,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠅⠁⠅
𒁤,12064,letter,DAGKISIM5xLA,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠇⠁
𒁥,12065,letter,UBUR2,⠥⠃⠥⠗⠆
𒁦,12066,letter,AMAsh,⠁⠍⠁⠩
𒁧,12067,letter,DAGKISIM5xLUM,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠇⠥⠍
𒁨,12068,letter,DAGKISIM5xNE,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠝⠑
𒁩,12069,letter,DAGKISIM5xPAP+PAP,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠏⠁⠏⠬⠏⠁⠏
𒁪,1206A,letter,DAGKISIM5xSI,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠎⠊
𒁫,1206B,letter,DAGKISIM5xTAK4,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠞⠁⠅⠲
𒁬,1206C,letter,DAGKISIM5xU2+GIR2,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠥⠆⠬⠛⠊⠗⠆
𒁭,1206D,letter,DAGKISIM5xUsh,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠥⠩
𒁮,1206E,letter,DAM,⠙⠁⠍
𒁯,1206F,letter,GUN3,⠛⠥⠝⠒
𒁰,12070,letter,ibex,⠊⠃⠑⠭
𒁱,12071,letter,DARA4,⠙⠜⠁⠲
𒁘,12058,letter,DAGKISIM5xAMAR,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠁⠍⠜
𒁗,12057,letter,DAGKISIM5xA+MAsh,⠙⠁⠛⠅⠊⠎⠊⠍⠢⠭⠁⠬⠍⠁⠩
𒁖,12056,letter,PAR3,⠏⠜⠒
𒁈,12048,letter,BARAG,⠃⠜⠁⠛
𒀽,1203D,letter,shUshUR2,⠩⠥⠩⠥⠗⠆
𒀾,1203E,letter,Ash2,⠁⠩⠆
𒀿,1203F,letter,AshGAB,⠁⠩⠛⠁⠃
𒁀,12040,letter,porridge,⠏⠕⠗⠗⠊⠙⠛⠑
𒁁,12041,letter,BAD,⠃⠁⠙
𒁂,12042,letter,BAG3,⠃⠁⠛⠒
𒁃,12043,letter,BAHAR2,⠃⠁⠓⠜⠆
𒁄,12044,letter,BAL,⠃⠁⠇
𒁅,12045,letter,BAL/BAL,⠃⠁⠇⠌⠃⠁⠇
𒁆,12046,letter,DUB2,⠙⠥⠃⠆
𒁇,12047,letter,BAR,⠃⠜
𒁉,12049,letter,BE2,⠃⠑⠆
𒁕,12055,letter,DU20,⠙⠥⠆⠴
𒁊,1204A,letter,BIxA,⠃⠊⠭⠁
𒁋,1204B,letter,BIxGAR,⠃⠊⠭⠛⠜
𒁌,1204C,letter,BIxIGIgunu,⠃⠊⠭⠊⠛⠊⠛⠥⠝⠥
𒁍,1204D,letter,GID2,⠛⠊⠙⠆
𒁎,1204E,letter,BU/BUAB,⠃⠥⠌⠃⠥⠁⠃
𒁏,1204F,letter,BU/BUUN,⠃⠥⠌⠃⠥⠥⠝
𒁐,12050,letter,BUcrossingBU,⠃⠥⠉⠗⠕⠎⠎⠊⠝⠛⠃⠥
𒁑,12051,letter,BULUG,⠃⠥⠇⠥⠛
𒁒,12052,letter,BULUG/BULUG,⠃⠥⠇⠥⠛⠌⠃⠥⠇⠥⠛
𒁓,12053,letter,NIG2gunu,⠝⠊⠛⠆⠛⠥⠝⠥
𒁔,12054,letter,DU9,⠙⠥⠔
𒃥,120E5,letter,ESAG2,⠑⠎⠁⠛⠆
𒃧,120E7,letter,GA2xshID,⠛⠁⠆⠭⠩⠊⠙
𒇋,121CB,letter,LAGABxIGIgunu,⠇⠁⠛⠁⠃⠭⠊⠛⠊⠛⠥⠝⠥
𒅷,12177,letter,KAxME+TE,⠅⠁⠭⠍⠑⠬⠞⠑
𒅹,12179,letter,KAxMI+NUNUZ,⠅⠁⠭⠍⠊⠬⠝⠥⠝⠥⠵
𒅺,1217A,letter,KAxNE,⠅⠁⠭⠝⠑
𒅻,1217B,letter,NUNDUM,⠝⠥⠝⠙⠥⠍
𒅼,1217C,letter,KAxPI,⠅⠁⠭⠏⠊
𒅽,1217D,letter,KAxRU,⠅⠁⠭⠗⠥
𒅾,1217E,letter,SU6,⠎⠥⠖
𒅿,1217F,letter,MU11,⠍⠥⠂⠂
𒆀,12180,letter,KAxshA,⠅⠁⠭⠩⠁
𒆁,12181,letter,KAxshE,⠅⠁⠭⠩⠑
𒆂,12182,letter,KAxshID,⠅⠁⠭⠩⠊⠙
𒆃,12183,letter,shUDU,⠩⠥⠙⠥
𒆄,12184,letter,KAxSIG,⠅⠁⠭⠎⠊⠛
𒆅,12185,letter,KAxSUHUR,⠅⠁⠭⠎⠥⠓⠥⠗
𒆆,12186,letter,KAxTAR,⠅⠁⠭⠞⠜
𒆇,12187,letter,KAxU,⠅⠁⠭⠥
𒆈,12188,letter,KAxU2,⠅⠁⠭⠥⠆
